repo,month,PullRequestEvent,PushEvent,CreateEvent,IssueCommentEvent,DeleteEvent,PullRequestReviewEvent,IssuesEvent,ForkEvent,PullRequestReviewCommentEvent,MemberEvent,GollumEvent,CommitCommentEvent,DiscussionEvent,ReleaseEvent,WatchEvent,total
hyperledger/smart-contracts-wg,2020-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/smart-contracts-wg,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
LFDT-Besu/governance,2024-09,4,6,3,0,2,0,0,0,0,0,0,0,0,0,0,15
hyperledger-labs/nft-auction,2022-03,6,5,1,0,2,0,0,1,0,0,0,0,0,0,0,15
hyperledger/besu-permissioning-smart-contracts,2019-09,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,13
hyperledger/besu-permissioning-smart-contracts,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/grid,2019-01,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/grid,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/grid,2021-03,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5
hyperledger/grid,2023-03,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/hyperledgerwp,2017-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledgerwp,2017-10,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,7
hyperledger/hyperledgerwp,2018-08,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
pq-code-package/documentation,2024-03,2,8,3,0,2,0,0,0,0,0,0,0,0,0,0,15
hiero-ledger/hiero-sdk-python,2025-01,3,4,1,1,2,2,0,0,0,0,0,0,0,0,0,13
hiero-ledger/hiero-sdk-python,2025-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-caliper/caliper,2025-09,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
hyperledger-caliper/caliper,2025-10,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,11
hyperledger-labs/fabric-topologies,2022-11,4,4,3,0,2,0,0,0,0,0,0,0,0,0,0,13
hyperledger-labs/fabric-topologies,2023-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/pubsub-interop,2020-07,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,9
hyperledger-labs/pubsub-interop,2021-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/pubsub-interop,2022-04,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/xcsi,2020-07,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,7
hyperledger-labs/xcsi,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/xcsi,2022-04,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/aries-sdk-java,2019-06,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/aries-sdk-java,2019-09,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-sdk-java,2021-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-sdk-java,2022-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/aries-staticagent-python,2019-06,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/aries-staticagent-python,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-staticagent-python,2021-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-staticagent-python,2021-09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-staticagent-python,2021-10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-staticagent-python,2024-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-go,2019-08,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger/fabric-chaincode-go,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-go,2020-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-chaincode-go,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-go,2022-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-go,2023-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-rfcs,2019-11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-rfcs,2019-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-rfcs,2020-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-rfcs,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-rfcs,2020-09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
hyperledger/fabric-rfcs,2020-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-rfcs,2021-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-rfcs,2023-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/homebrew-besu,2019-09,3,1,2,2,0,0,2,0,0,0,0,0,0,0,0,10
hyperledger/homebrew-besu,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/homebrew-besu,2022-02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/homebrew-besu,2023-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-docs-l10n,2020-08,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,10
hyperledger/iroha-docs-l10n,2022-01,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/iroha-scala,2017-10,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
hyperledger/iroha-scala,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/iroha-scala,2019-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/iroha-scala,2020-06,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/sawtooth-docs,2016-05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/sawtooth-docs,2021-08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-docs,2021-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-docs,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-docs,2024-02,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/sawtooth-sdk-cxx,2018-03,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/sawtooth-sdk-cxx,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sdk-cxx,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-sdk-cxx,2024-02,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/sawtooth-sdk-dotnet,2018-03,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger/sawtooth-sdk-dotnet,2019-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sdk-dotnet,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sdk-dotnet,2020-06,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/sawtooth-sdk-dotnet,2021-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sdk-dotnet,2022-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/sawtooth-sdk-go,2018-03,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/sawtooth-sdk-go,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sdk-go,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-sdk-go,2024-02,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/sawtooth-sdk-java,2018-03,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/sawtooth-sdk-java,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sdk-java,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-sdk-java,2024-02,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/toc-docs,2023-02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/toc-docs,2023-03,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/toc-docs,2024-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/toc-docs,2024-05,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,9
trustoverip/governance,2025-10,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5
trustoverip/governance,2025-11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
trustoverip/governance,2026-03,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
trustoverip/governance,2026-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
trustoverip/governance,2026-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyperledger-TWGC/java-gm,2020-09,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Hyperledger-TWGC/java-gm,2023-12,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,7
Hyperledger-TWGC/java-gm,2025-03,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/HyperFabGames,2022-04,4,3,4,0,2,0,0,0,0,0,0,0,0,0,0,13
hyperledger-labs/keyhole-fabric-api-gateway,2020-04,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger-labs/keyhole-fabric-api-gateway,2020-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/keyhole-fabric-api-gateway,2021-02,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/keyhole-fabric-api-gateway,2022-04,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger-labs/modern-pharmacy-management,2020-06,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger-labs/modern-pharmacy-management,2021-07,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/modern-pharmacy-management,2022-04,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/bevel,2022-02,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/bevel,2022-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/bevel,2022-11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/bevel,2023-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/bevel,2023-04,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/bevel,2023-05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-explorer,2017-11,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/sawtooth-explorer,2018-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-explorer,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/sawtooth-explorer,2022-01,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/sawtooth-seth,2017-11,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/sawtooth-seth,2018-08,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,7
hyperledger/sawtooth-seth,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF-Decentralized-Trust-labs/paladin,2024-11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
LF-Decentralized-Trust-labs/paladin,2025-02,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,9
LF-Decentralized-Trust-labs/paladin,2025-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LFDT-Minokawa/governance,2025-10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
LFDT-Minokawa/governance,2025-12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5
LFDT-Minokawa/governance,2026-01,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4
hiero-ledger/.github,2024-10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
hiero-ledger/.github,2025-03,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
hiero-ledger/.github,2025-05,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
hiero-ledger/.github,2025-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
hiero-ledger/.github,2025-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/Scorex,2021-09,1,2,0,0,1,3,0,0,1,0,0,0,0,0,0,8
hyperledger-labs/Scorex,2022-04,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/avalon-sdk-py,2020-08,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,7
hyperledger-labs/avalon-sdk-py,2020-09,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/avalon-sdk-py,2020-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/sponsors,2020-06,4,3,2,0,0,0,0,2,0,0,0,0,0,0,0,11
hyperledger-labs/sponsors,2020-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-sdk-android,2019-06,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-sdk-android,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-sdk-android,2020-03,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/aries-sdk-android,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-sdk-android,2022-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/besu-verkle-trie,2023-10,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7
hyperledger/besu-verkle-trie,2023-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/besu-verkle-trie,2024-03,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/composer-atom-plugin,2017-10,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
hyperledger/composer-atom-plugin,2019-08,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8
hyperledger/fabric-protos-go,2019-08,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,8
hyperledger/fabric-protos-go,2020-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/fabric-protos-go,2020-04,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-website,2020-07,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,10
hyperledger/fabric-website,2020-08,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/indy-docs,2019-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/indy-docs,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/indy-docs,2020-05,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/indy-docs,2020-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/indy-docs,2021-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/indy-jenkins-pipeline-lib,2017-12,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/indy-jenkins-pipeline-lib,2018-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/indy-jenkins-pipeline-lib,2019-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/indy-jenkins-pipeline-lib,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/indy-jenkins-pipeline-lib,2020-06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/indy-sdk-react-native,2021-06,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/indy-sdk-react-native,2021-07,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/indy-sdk-react-native,2024-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-pbft,2018-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/sawtooth-pbft,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-pbft,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-pbft,2024-02,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,6
openwallet-foundation/credential-format-comparison-sig,2023-08,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,12
LF-Decentralized-Trust/.github,2024-10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LF-Decentralized-Trust/.github,2025-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5
LF-Decentralized-Trust/.github,2025-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF-Decentralized-Trust/.github,2025-06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
LF-Decentralized-Trust/tac-eligibility-check,2024-10,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
LF-Decentralized-Trust/tac-eligibility-check,2025-04,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
LFDT-Regional-Chapters/LFDT-European-Chapter,2025-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LFDT-Regional-Chapters/LFDT-European-Chapter,2025-07,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,10
hiero-ledger/tsc,2024-10,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4
hiero-ledger/tsc,2025-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
hiero-ledger/tsc,2025-07,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,6
hyperledger-archives/ursa,2023-11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
hyperledger-archives/ursa,2023-12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
hyperledger-archives/ursa,2024-01,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/bdls,2022-08,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5
hyperledger-labs/bdls,2023-01,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5
hyperledger-labs/bdls,2025-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/fabric-operations-console,2021-06,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,8
hyperledger-labs/fabric-operations-console,2021-07,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/nft-community-footprint,2022-06,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/nft-community-footprint,2023-01,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/nft-community-footprint,2023-11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/splice,2024-02,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,8
hyperledger-labs/splice,2024-08,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/anoncreds-methods-registry,2023-04,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/anoncreds-methods-registry,2023-05,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger/anoncreds-methods-registry,2025-12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
hyperledger/anoncreds-spec-v2,2023-03,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,8
hyperledger/anoncreds-spec-v2,2023-05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-bbs-rs,2023-05,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,11
hyperledger/aries-framework-rs,2020-10,4,2,0,0,0,3,0,1,1,0,0,0,0,0,0,11
hyperledger/aries-sdk-go,2019-06,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/aries-sdk-go,2019-09,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-vcx,2020-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-vcx,2023-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-vcx,2023-10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-vcx,2025-01,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/firefly-evmconnect,2022-05,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,11
hyperledger/firefly-fir,2021-11,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,10
hyperledger/firefly-fir,2023-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger.dev,2023-08,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,11
hyperledger/indy-node-container,2022-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
hyperledger/indy-node-container,2023-01,2,3,0,2,1,0,1,0,0,0,0,0,0,0,0,9
hyperledger/iroha-android,2017-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/iroha-android,2018-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-android,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/iroha-android,2020-04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/iroha-android,2020-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-sabre,2018-05,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/sawtooth-sabre,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/sawtooth-sabre,2024-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/sawtooth-sabre,2024-02,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/web3j-docs,2024-04,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,11
hyperledger/web3j-openapi,2024-04,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,11
open-quantum-safe/ci-containers,2024-03,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
open-quantum-safe/ci-containers,2024-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
open-quantum-safe/ci-containers,2024-08,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,7
open-quantum-safe/liboqs-python,2024-03,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
open-quantum-safe/liboqs-python,2024-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
open-quantum-safe/liboqs-python,2025-08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
open-quantum-safe/liboqs-python,2025-09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
open-quantum-safe/liboqs-python,2025-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
open-quantum-safe/liboqs-python,2026-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
open-quantum-safe/www,2024-05,4,2,0,3,2,0,0,0,0,0,0,0,0,0,0,11
pq-code-package/mlkem-c-embedded,2024-03,4,3,2,0,2,0,0,0,0,0,0,0,0,0,0,11
pq-code-package/mlkem-rust-libcrux,2024-03,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,9
pq-code-package/mlkem-rust-libcrux,2025-09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
LFDT-Verii/core,2025-07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
LFDT-Verii/core,2026-01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
LFDT-Verii/core,2026-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LFDT-Verii/governance,2025-06,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
LFDT-Verii/governance,2025-07,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6
hyperledger-archives/indy-client,2017-10,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10
hyperledger-labs/byzantine-config,2019-04,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger-labs/byzantine-config,2019-06,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/byzantine-config,2019-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/byzantine-config,2021-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/cardea-docker,2023-04,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,10
hyperledger-labs/fabric-chaincode-wasm,2019-09,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,7
hyperledger-labs/fabric-chaincode-wasm,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/fabric-chaincode-wasm,2022-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/hyperledger-fabric-based-access-control,2019-06,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger-labs/hyperledger-fabric-based-access-control,2021-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/hyperledger-fabric-based-access-control,2022-04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/inter-carrier-settlements,2019-08,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger-labs/inter-carrier-settlements,2019-10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
hyperledger/IDWG,2019-10,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,7
hyperledger/IDWG,2020-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/IDWG,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-protocol-test-suite,2019-07,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/aries-protocol-test-suite,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-protocol-test-suite,2023-06,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6
hyperledger/aries-sdk-ios,2019-06,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/aries-sdk-ios,2019-09,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-sdk-ruby,2019-06,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
